,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200610_152217_442915616,24892.404296875,65.23259735107422,5.1746697425842285,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_442948948,24892.43359375,65.20388793945311,4.875536918640137,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_442982280,24892.462890625,65.17516326904297,4.530820846557617,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443015612,24892.4921875,65.14643096923828,4.167338371276856,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443032278,24892.521484375,65.11769866943361,3.725554466247559,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443065610,24892.537109375,65.10332489013672,3.4554388523101807,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443098942,24892.56640625,65.0745849609375,2.8505158424377437,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443132274,24892.595703125,65.04584503173828,2.1101832389831543,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443165606,24892.626953125,65.01708984375,1.3029433488845823,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443182272,24892.65625,64.98833465576172,0.469147801399231,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443215604,24892.669921875,64.97396087646484,0.05037887394428253,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443248936,24892.701171875,64.94519805908203,-0.7620346546173096,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443282268,24892.73046875,64.91643524169922,-1.537661075592041,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443298934,24892.759765625,64.88767242431639,-2.2715277671813965,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443315600,24892.775390625,64.873291015625,-2.614234209060669,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443348932,24892.7890625,64.85890960693361,-2.9570558071136475,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443382264,24892.8203125,64.83014678955078,-3.605572700500488,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443415596,24892.849609375,64.80138397216797,-4.232196807861328,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443448928,24892.87890625,64.77261352539061,-4.82512092590332,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443482260,24892.908203125,64.74385070800781,-5.383820533752441,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443515592,24892.939453125,64.71508026123047,-5.921507358551025,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443548924,24892.96875,64.68630981445311,-6.171615123748778,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443582256,24892.998046875,64.65752410888672,-6.836282730102539,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443598922,24893.029296875,64.62872314453125,-6.3372249603271475,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443632254,24893.04296875,64.61431121826172,-5.751874923706055,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443665586,24893.07421875,64.58548736572266,-4.613840579986572,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443698918,24893.103515625,64.55664825439453,-3.687162160873413,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443732250,24893.1328125,64.52779388427734,-2.872793436050415,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443765582,24893.1640625,64.49891662597656,-2.0910520553588867,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443782248,24893.193359375,64.47003173828125,-2.502341985702514,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443815580,24893.208984375,64.45558166503906,-2.7657113075256348,1.0, 0.00.0,0.0,0.0, ,0
20200610_152217_443848912,24893.23828125,64.42668151855469,-3.1046051979064937,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_443865578,24893.26953125,64.39777374267578,-3.3076059818267822,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_443898910,24893.283203125,64.38331604003906,-3.3328959941864014,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_443932242,24893.314453125,64.35439300537111,-3.2414464950561523,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_443965574,24893.34375,64.32546997070311,-3.0693631172180176,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_443998906,24893.373046875,64.29653930664061,-2.7174367904663086,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444032238,24893.404296875,64.26760864257811,-2.1929669380187993,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444065570,24893.43359375,64.23866271972656,-1.4201741218566897,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444098902,24893.46484375,64.20970916748047,-0.5433491468429565,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444132234,24893.494140625,64.18075561523439,0.4114063382148743,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444165566,24893.525390625,64.15180206298828,1.3271527290344238,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444182232,24893.5546875,64.12283325195311,2.1792066097259517,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444232230,24893.5703125,64.10834503173828,2.5347270965576167,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444248896,24893.615234375,64.06489562988281,3.4424636363983154,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444282228,24893.630859375,64.05040740966797,3.619925975799561,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444315560,24893.66015625,64.02142333984375,3.937822818756104,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444348892,24893.69140625,63.99243927001953,4.18933629989624,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444382224,24893.720703125,63.96343612670898,3.2964370250701904,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444398890,24893.751953125,63.934425354003906,2.1113226413726807,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444432222,24893.767578125,63.919921875,1.5745855569839478,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444465554,24893.796875,63.89089965820313,0.7041429877281189,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444498886,24893.828125,63.86186599731445,-0.332692950963974,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444532218,24893.857421875,63.83282470703125,-0.5052343606948853,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444548884,24893.888671875,63.80377197265625,-0.11324135959148407,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444598882,24893.90234375,63.78923797607422,0.1268405020236969,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444615548,24893.94921875,63.74563217163086,0.5585506558418274,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444665546,24893.96484375,63.73109436035156,0.6447691917419434,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444682212,24894.009765625,63.68745803833008,0.7400727868080139,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444715544,24894.025390625,63.67291259765625,0.7742894887924194,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444748876,24894.0546875,63.6438102722168,0.7401883602142334,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444782208,24894.0859375,63.61470031738281,0.604273796081543,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444798874,24894.1171875,63.5855827331543,0.33240997791290283,1.0, 0.00.0,0.0,0.0, ,0
20200610_152218_444832206,24894.130859375,63.57101821899414,0.13683149218559265,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_444882204,24894.162109375,63.54188537597656,-0.4211840629577637,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_444898870,24894.20703125,63.49816513061523,-0.7802902460098267,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_444915536,24894.22265625,63.48358535766602,-0.5986625552177429,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_444948868,24894.23828125,63.4690055847168,-0.31390005350112915,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_444965534,24894.26953125,63.43983459472656,0.08577919751405716,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445015532,24894.28515625,63.42524337768555,0.15892615914344788,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445032198,24894.330078125,63.3814582824707,0.6669551730155945,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445065530,24894.345703125,63.36685562133789,0.7221768498420715,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445098862,24894.376953125,63.337646484375,0.38026779890060425,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445132194,24894.40625,63.30842590332031,-0.0866466835141182,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445165526,24894.4375,63.27919387817383,-0.21737118065357208,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445198858,24894.46875,63.24995040893555,-0.2655278444290161,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445232190,24894.5,63.2206916809082,-0.4859662055969238,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445265522,24894.529296875,63.19142150878906,-0.785573422908783,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445282188,24894.560546875,63.16214370727539,-1.0013917684555054,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445332186,24894.576171875,63.147499084472656,-1.0741865634918213,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445348852,24894.623046875,63.103553771972656,-1.0050935745239258,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445382184,24894.638671875,63.088905334472656,-0.8862736225128174,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445415516,24894.66796875,63.0595932006836,-0.6098371148109436,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445448848,24894.69921875,63.03026962280274,-0.4647705256938934,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445482180,24894.73046875,63.000938415527344,-0.267026960849762,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445498846,24894.76171875,62.971595764160156,-0.07293473184108734,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445532178,24894.77734375,62.95691680908203,-0.0037264116108417507,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445565510,24894.806640625,62.92755889892578,0.08076387643814087,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445598842,24894.837890625,62.89818572998047,0.2528632581233978,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445632174,24894.869140625,62.868812561035156,0.5966800451278687,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445665506,24894.900390625,62.83942031860352,0.8008226752281189,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445698838,24894.931640625,62.81002426147461,0.9654594659805298,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445715504,24894.962890625,62.780616760253906,1.1045640707015991,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445748836,24894.978515625,62.765907287597656,1.1606155633926392,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445782168,24895.009765625,62.73648071289063,1.1326459646224976,1.0, 0.00.0,0.0,0.0, ,0
20200610_152219_445815500,24895.0390625,62.70704650878906,1.0448335409164429,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_445848832,24895.0703125,62.67760467529297,0.8703474402427673,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_445882164,24895.1015625,62.64815139770508,0.7667176723480225,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_445915496,24895.1328125,62.618690490722656,0.530220627784729,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_445932162,24895.1640625,62.58921813964844,0.09636349976062776,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_445982160,24895.1796875,62.57447814941406,-0.1850760281085968,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_445998826,24895.2265625,62.53024291992188,-0.8292198777198792,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446032158,24895.2421875,62.5154914855957,-0.9073966145515442,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446065490,24895.2734375,62.48598098754883,-0.9614042043685912,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446082156,24895.3046875,62.45646667480469,-0.7977377772331238,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446132154,24895.3203125,62.44170379638672,-0.6015065312385559,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446148820,24895.3671875,62.39740371704102,-0.09251552820205687,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446182152,24895.3828125,62.38262939453125,-0.057161159813404076,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446215484,24895.4140625,62.35307693481445,-0.2050839811563492,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446232150,24895.4453125,62.32351303100586,-0.43682476878166204,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446265482,24895.4609375,62.30873107910156,-0.5739185810089111,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446315480,24895.4921875,62.27914810180664,-0.8034338355064392,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446332146,24895.5390625,62.23476028442383,-0.6475374698638916,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446382144,24895.5546875,62.2199592590332,-0.4707379937171936,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446398810,24895.6015625,62.1755485534668,0.028840096667408943,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446432142,24895.6171875,62.16073608398438,0.13231146335601807,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446465474,24895.6484375,62.131103515625,0.16923359036445618,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446498806,24895.6796875,62.101463317871094,0.011711038649082184,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446532138,24895.7109375,62.071815490722656,-0.2156177759170532,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446565470,24895.7421875,62.04216003417969,-0.4993647038936615,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446598802,24895.775390625,62.01249694824219,-0.5264283418655396,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446615468,24895.806640625,61.98281860351562,-0.3290809094905853,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446665466,24895.822265625,61.96797561645508,-0.1984042525291443,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446698798,24895.869140625,61.92343521118164,0.3347827196121216,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446715464,24895.900390625,61.89372634887695,0.5687135457992554,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446748796,24895.916015625,61.87887191772461,0.6167631149291992,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446782128,24895.947265625,61.84915542602539,0.5710011124610901,1.0, 0.00.0,0.0,0.0, ,0
20200610_152220_446815460,24895.978515625,61.81942367553711,0.4509901106357575,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_446848792,24896.01171875,61.7896842956543,0.2488012909889221,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_446865458,24896.04296875,61.75993347167969,0.11825205385684967,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_446898790,24896.05859375,61.74505233764648,0.06412555277347565,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_446948788,24896.08984375,61.71528625488281,-0.045501790940761566,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_446965454,24896.13671875,61.670616149902344,-0.2292756885290146,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_446998786,24896.15234375,61.65571975708008,-0.2834599018096924,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447032118,24896.185546875,61.62591934204102,-0.41430526971817017,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447065450,24896.216796875,61.596107482910156,-0.5042856931686401,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447098782,24896.248046875,61.56628799438477,-0.4790899455547333,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447115448,24896.279296875,61.53646087646485,-0.337953120470047,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447148780,24896.296875,61.52154541015625,-0.2376734763383865,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447182112,24896.328125,61.49170303344727,-0.13376666605472565,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447215444,24896.359375,61.46184921264648,-0.0492229089140892,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447248776,24896.390625,61.43199157714844,-0.0179494209587574,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447282108,24896.423828125,61.402122497558594,-0.06809720396995544,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447315440,24896.455078125,61.37224197387695,-0.05467015877366066,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447332106,24896.486328125,61.34235000610352,0.19397935271263125,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447382104,24896.501953125,61.32740020751953,0.3286295235157013,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447415436,24896.55078125,61.28253936767578,0.6511691212654114,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447432102,24896.58203125,61.25261306762695,0.8140038251876831,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447465434,24896.59765625,61.237648010253906,0.9130547046661376,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447498766,24896.630859375,61.20771026611328,0.8277003169059753,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447532098,24896.662109375,61.17776107788086,0.7320579290390015,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447548764,24896.693359375,61.14780044555664,0.7323503494262695,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447582096,24896.7109375,61.13281631469727,0.7301073670387268,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447615428,24896.7421875,61.10284042358398,0.7812519073486328,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447648760,24896.7734375,61.0728530883789,0.7502084374427795,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447682092,24896.806640625,61.04285430908203,0.6854522824287415,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447715424,24896.837890625,61.01284790039063,0.4621013700962066,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447748756,24896.87109375,60.982826232910156,-0.02712826430797577,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447782088,24896.90234375,60.952796936035156,-0.5328622460365295,1.0, 0.00.0,0.0,0.0, ,0
20200610_152221_447815420,24896.93359375,60.92276382446289,-0.9488561153411864,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_447832086,24896.966796875,60.89271545410156,-1.1980279684066772,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_447882084,24896.982421875,60.87768936157226,-1.2195333242416382,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_447915416,24897.03125,60.83259201049805,-0.9927906394004822,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_447932082,24897.0625,60.802513122558594,-0.7251941561698914,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_447982080,24897.078125,60.78747177124024,-0.5739481449127197,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_447998746,24897.126953125,60.74232482910156,-0.15564852952957153,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448032078,24897.142578125,60.727272033691406,-0.09075771272182463,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448065410,24897.17578125,60.6971549987793,-0.03683287277817726,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448098742,24897.20703125,60.66703414916992,-0.03502834215760231,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448132074,24897.240234375,60.63690185546875,0.00981042068451643,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448148740,24897.2734375,60.60676193237305,-0.0330510213971138,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448198738,24897.2890625,60.5916862487793,-0.02243342995643616,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448215404,24897.337890625,60.54644393920898,0.03596234321594238,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448248736,24897.353515625,60.53135681152344,0.0878305658698082,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448265402,24897.384765625,60.50117874145508,0.15267819166183472,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448315400,24897.40234375,60.486083984375,0.15676237642765045,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448332066,24897.451171875,60.4407844543457,0.07661271095275879,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448365398,24897.466796875,60.42567825317383,0.07818199694156648,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448398730,24897.498046875,60.39546203613281,0.02263596281409264,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448432062,24897.53125,60.365234375,-0.007489043287932874,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448465394,24897.564453125,60.334999084472656,0.003647665027529001,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448498726,24897.595703125,60.30475616455078,0.042993757873773575,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448532058,24897.62890625,60.274497985839844,0.08171674609184265,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448548724,24897.662109375,60.24423217773438,0.13289466500282288,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448598722,24897.677734375,60.22909545898438,0.15268881618976593,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448615388,24897.7265625,60.18367004394531,0.17832228541374207,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448648720,24897.7421875,60.16851806640625,0.1687299758195877,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448682052,24897.775390625,60.13821411132813,0.1609632670879364,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448715384,24897.80859375,60.10790634155274,0.12874604761600494,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448732050,24897.83984375,60.07758712768555,0.13847479224205014,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448765382,24897.857421875,60.06242370605469,0.1559046357870102,1.0, 0.00.0,0.0,0.0, ,0
20200610_152222_448798714,24897.888671875,60.03208541870117,0.27459579706192017,1.0, 0.00.0,0.0,0.0, ,0
20200610_152223_448832046,24897.921875,60.00173950195313,0.3442414999008179,1.0, 0.00.0,0.0,0.0, ,0
20200610_152223_448865378,24897.955078125,59.97138214111328,0.5836615562438965,1.0, 0.00.0,0.0,0.0, ,0
20200610_152223_448898710,24897.986328125,59.94101333618164,0.6866251826286316,1.0, 0.00.0,0.0,0.0, ,0
20200610_152223_448932042,24898.01953125,59.91063690185547,0.7625497579574585,1.0, 0.00.0,0.0,0.0, ,0
20200610_152223_448948708,24898.052734375,59.88024520874024,0.7956123352050781,1.0, 0.00.0,0.0,0.0, ,0
20200610_152223_448982040,24898.068359375,59.86504745483398,0.8171599507331848,1.0, 0.00.0,0.0,0.0, ,0
20200610_152223_449015372,24898.1015625,59.83464431762695,0.9694905281066896,1.0, 0.00.0,0.0,0.0, ,0
